"","host_acceptance_rate","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed.Cap.Rouge","neighbourhood_cleansed.Chutes.Montmorency","neighbourhood_cleansed.Cité.Universitaire","neighbourhood_cleansed.Des.Châtels","neighbourhood_cleansed.Duberger.Les.Saules","neighbourhood_cleansed.Jésuites","neighbourhood_cleansed.L.Aéroport","neighbourhood_cleansed.Lac.Saint.Charles","neighbourhood_cleansed.Lairet","neighbourhood_cleansed.Loretteville","neighbourhood_cleansed.Maizerets","neighbourhood_cleansed.Montcalm","neighbourhood_cleansed.Neufchâtel.Est.Lebourgneuf","neighbourhood_cleansed.Notre.Dame.des.Laurentides","neighbourhood_cleansed.Plateau","neighbourhood_cleansed.Pointe.de.Sainte.Foy","neighbourhood_cleansed.Quartier.4.2","neighbourhood_cleansed.Quartier.4.3","neighbourhood_cleansed.Quartier.4.5","neighbourhood_cleansed.Quartier.4.6","neighbourhood_cleansed.Quartier.5.1","neighbourhood_cleansed.Quartier.5.2","neighbourhood_cleansed.Quartier.5.4","neighbourhood_cleansed.Saint.Émile","neighbourhood_cleansed.Saint.Jean.Baptiste","neighbourhood_cleansed.Saint.Louis","neighbourhood_cleansed.Saint.Roch","neighbourhood_cleansed.Saint.Sacrement","neighbourhood_cleansed.Saint.Sauveur","neighbourhood_cleansed.Sillery","neighbourhood_cleansed.Val.Bélair","neighbourhood_cleansed.Vanier","neighbourhood_cleansed.Vieux.Limoilou","neighbourhood_cleansed.Vieux.Moulin","neighbourhood_cleansed.Vieux.Québec.Cap.Blanc.Colline.parlementaire","property_type.Camper.RV","property_type.Entire.apartment","property_type.Entire.bungalow","property_type.Entire.cabin","property_type.Entire.chalet","property_type.Entire.condominium","property_type.Entire.cottage","property_type.Entire.guest.suite","property_type.Entire.guesthouse","property_type.Entire.home.apt","property_type.Entire.house","property_type.Entire.loft","property_type.Entire.place","property_type.Entire.serviced.apartment","property_type.Entire.townhouse","property_type.Private.room","property_type.Private.room.in.apartment","property_type.Private.room.in.bed.and.breakfast","property_type.Private.room.in.bungalow","property_type.Private.room.in.condominium","property_type.Private.room.in.cottage","property_type.Private.room.in.guest.suite","property_type.Private.room.in.guesthouse","property_type.Private.room.in.hostel","property_type.Private.room.in.house","property_type.Private.room.in.loft","property_type.Private.room.in.nature.lodge","property_type.Private.room.in.serviced.apartment","property_type.Private.room.in.townhouse","property_type.Private.room.in.villa","property_type.Room.in.aparthotel","property_type.Room.in.bed.and.breakfast","property_type.Room.in.boutique.hotel","property_type.Room.in.hostel","property_type.Room.in.hotel","property_type.Room.in.nature.lodge","property_type.Room.in.serviced.apartment","property_type.Shared.room","property_type.Shared.room.in.apartment","property_type.Shared.room.in.condominium","property_type.Shared.room.in.dorm","property_type.Shared.room.in.hostel","property_type.Shared.room.in.loft","property_type.Shared.room.in.townhouse","property_type.Tiny.house","room_type.Entire.home.apt","room_type.Hotel.room","room_type.Private.room","room_type.Shared.room","accommodates","beds","price","minimum_nights","maximum_nights","minimum_maximum_nights","availability_30","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_seniority","private_bath","shared_bath","number_bath","classe_geographique.1","classe_geographique.2","classe_geographique.3","classe_geographique.4","classe_geographique.5","classe_geographique.6","classe_geographique.7","classe_geographique.8","classe_geographique.9","classe_geographique.10"
"623",99,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,90,30,1125,1125,0,0,0,3,2,0,100,10,10,9,10,10,9,0,30,6,0,0.08,1964,0,0,1,0,0,0,0,1,0,0,0,0,0
"624",73,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,90,30,1125,1125,28,88,88,1,0,0,100,10,10,10,8,10,10,0,15,0,0,0.05,1659,0,0,1,0,0,1,0,0,0,0,0,0,0
"625",73,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,165,365,1125,1125,28,88,88,6,0,0,97,9,10,9,10,10,9,0,15,0,0,0.15,1660,0,0,2,0,0,0,0,0,0,1,0,0,0
"626",100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,82,365,365,1125,0,0,0,101,0,0,97,10,10,10,10,10,10,1,1,0,0,2.5,2000,0,0,1,0,0,0,0,1,0,0,0,0,0
"627",100,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,175,2,1125,1125,0,0,0,9,0,0,98,10,9,10,10,10,10,1,2,0,0,0.23,2189,0,0,1,0,0,0,0,0,0,0,0,1,0
"628",73,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,71,30,1125,1125,27,87,177,4,1,0,100,9,9,7,7,9,9,0,15,0,0,0.17,1660,0,0,1,0,0,1,0,0,0,0,0,0,0
"629",73,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,93,30,1125,1125,27,87,177,1,0,0,100,10,10,2,6,10,10,0,15,0,0,0.07,1659,0,0,1,0,0,1,0,0,0,0,0,0,0
"630",99,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,72,1,1124,1125,22,80,151,113,44,4,97,10,10,10,10,10,9,0,2,0,0,2.82,1519,0,0,1,0,0,1,0,0,0,0,0,0,0
"631",73,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,165,365,1125,1125,23,83,173,7,0,0,91,8,10,9,8,10,9,0,15,0,0,0.17,1659,0,0,2,0,0,0,0,0,0,1,0,0,0
"632",100,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,45,2,1125,1125,1,1,28,160,33,8,92,9,9,10,10,10,9,1,26,4,0,4.01,2256,0,0,1,0,0,0,0,0,0,1,0,0,0
"633",33,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,45,1,10,10,0,0,0,59,1,0,99,10,10,10,10,10,10,0,2,2,0,1.48,1230,0,1,1,0,0,0,0,0,0,0,0,0,1
"634",33,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,45,1,10,10,30,90,365,38,0,0,99,10,10,10,10,10,10,0,2,2,0,0.95,1230,0,1,1,0,0,0,0,0,0,0,0,0,1
"635",100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,171,2,1125,1125,0,0,0,90,0,0,100,10,10,10,10,10,10,0,1,0,0,2.22,1227,0,0,1,0,0,0,0,1,0,0,0,0,0
"636",100,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,38,1,1125,1125,0,0,0,86,21,1,90,10,10,10,10,10,10,1,1,1,0,2.15,1227,0,1,1,0,0,0,0,0,0,0,0,0,1
"637",100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,100,5,1125,1125,0,9,99,3,0,0,100,10,10,10,10,9,10,1,1,0,0,0.07,1223,0,0,1,0,0,0,0,0,0,1,0,0,0
"638",98,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,80,1,1125,1125,30,83,280,191,61,1,95,10,10,10,10,10,10,1,1,0,0,4.99,1225,0,0,1,0,0,0,0,0,1,0,0,0,0
"639",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,68,2,30,30,0,60,60,13,0,0,94,10,10,10,10,9,9,0,1,0,0,0.39,1218,0,0,1,0,0,0,0,0,0,0,0,1,0
"640",100,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,63,2,1125,1125,0,0,0,166,0,0,94,10,10,10,10,9,9,1,1,0,0,4.25,2121,0,0,1,0,0,0,0,0,0,1,0,0,0
"641",100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,89,2,30,30,0,0,0,39,0,0,95,10,10,10,10,10,9,0,1,0,0,0.97,2453,0,0,1,0,0,0,0,1,0,0,0,0,0
"642",67,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,45,31,1125,1125,10,69,122,36,2,0,97,10,10,10,10,10,9,0,6,2,0,0.9,2030,0,0,1,0,0,0,0,0,0,1,0,0,0
"643",100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,108,1,365,365,30,90,241,114,3,0,99,10,10,10,10,10,10,1,7,0,0,2.86,1880,0,0,1,0,0,0,0,1,0,0,0,0,0
"644",72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17,2,14,14,0,0,0,5,0,0,100,10,10,10,10,10,10,0,1,1,0,0.15,1787,0,1,1,0,0,0,0,0,0,1,0,0,0
"645",100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,65,1,1125,1125,30,90,365,81,12,0,97,10,10,10,10,10,10,0,1,1,0,2.03,2160,1,0,1,0,0,0,0,0,0,0,1,0,0
"646",98,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,39,30,1125,1125,0,0,0,74,0,0,96,10,9,10,10,10,10,1,1,0,0,1.85,3323,0,0,1,0,0,0,0,0,0,1,0,0,0
"647",100,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,180,30,1125,1125,30,90,365,3,0,0,93,10,10,10,10,9,9,1,3,1,0,0.08,1199,1,0,1,0,0,0,0,0,0,0,0,0,1
"648",100,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,220,30,1125,1125,30,90,365,5,0,0,100,10,10,10,10,9,10,1,3,1,0,0.14,1198,0,0,1,0,0,0,0,0,0,0,0,0,1
"649",100,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,260,30,1125,1125,30,90,365,38,1,0,98,10,10,10,10,10,10,1,3,1,0,0.98,1199,0,0,1,0,0,0,0,0,0,0,0,0,1
"650",100,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,165,1,60,1125,25,85,286,90,6,0,96,10,10,10,9,10,10,0,1,0,0,2.32,1212,0,0,1,0,0,0,0,1,0,0,0,0,0
"651",100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,175,30,90,1125,30,90,269,56,0,0,91,9,10,10,9,10,9,0,1,0,0,1.49,3073,0,0,2.5,0,0,0,0,0,0,1,0,0,0
"652",99,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,89,1,1125,1125,30,50,50,270,55,8,98,10,10,10,10,10,10,0,1,0,0,6.92,1193,0,0,1,0,0,1,0,0,0,0,0,0,0
"653",100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,100,1,365,365,30,87,250,110,8,2,100,10,10,10,10,10,10,1,7,0,0,2.84,1880,0,0,1,0,0,0,0,1,0,0,0,0,0
"654",100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,101,1,365,365,25,79,247,120,7,0,99,10,10,10,10,10,10,1,7,0,0,3.06,1881,0,0,1,0,0,0,0,1,0,0,0,0,0
"655",100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,108,1,365,365,30,82,234,151,11,1,99,10,10,10,10,10,10,1,7,0,0,3.91,1880,0,0,1,0,0,0,0,1,0,0,0,0,0
"656",100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,415,6,7,7,0,0,0,1,0,0,100,10,10,10,8,10,10,1,1,0,0,0.04,2456,0,0,2,0,0,0,0,0,0,0,0,1,0
"657",100,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,250,2,1125,1125,29,82,315,82,9,0,97,10,10,10,10,10,10,1,3,0,0,2.13,1344,0,0,1,0,0,0,0,1,0,0,0,0,0
"658",100,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,850,2,1125,1125,29,82,321,18,0,0,99,10,10,10,10,10,10,1,3,0,0,0.48,1344,0,0,2,0,0,0,0,1,0,0,0,0,0
"659",100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,78,1,1125,1125,16,71,154,247,66,6,99,10,10,10,10,10,10,1,1,0,0,7.04,1184,0,0,1,0,0,0,0,0,0,1,0,0,0
"660",85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,23,32,1125,1125,10,39,176,153,1,0,98,10,10,10,10,10,10,0,1,0,0,3.92,1184,0,0,1,0,0,0,0,0,0,1,0,0,0
"661",91,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,129,2,1125,1125,0,0,0,86,2,0,98,10,9,10,10,10,10,0,3,1,0,2.38,2639,0,0,1.5,0,0,0,0,0,0,1,0,0,0
"662",100,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,85,2,1125,1125,30,90,179,100,10,0,99,10,10,10,10,10,10,1,1,0,0,2.68,1177,0,0,1,0,0,0,0,0,0,0,0,1,0
"663",100,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,121,1,1125,1125,0,36,204,190,9,0,99,10,10,10,10,9,10,0,1,0,0,4.96,2012,0,0,1,0,0,0,0,0,0,1,0,0,0
"664",100,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,55,1,6,6,0,0,0,30,0,0,97,10,10,10,10,9,10,1,2,1,0,0.77,1755,0,1,1,0,0,0,0,0,0,1,0,0,0
"665",100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,199,1,365,365,28,82,211,179,13,3,99,10,10,10,10,10,10,1,7,0,0,4.62,1880,0,0,2,0,0,0,0,1,0,0,0,0,0
"666",86,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,60,1,1125,1125,0,40,92,11,2,0,98,10,10,10,10,10,10,0,2,2,0,0.36,1175,0,1,1,0,1,0,0,0,0,0,0,0,0
"667",100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,121,1,1125,1125,0,4,134,198,23,0,100,10,10,10,10,10,10,0,1,0,0,5.51,1235,0,0,1,0,0,0,0,0,0,1,0,0,0
"668",100,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,274,1,1125,1125,0,0,0,0,0,0,66,2,2,7,10,8,4,0,10,9,0,0.03,1787,0,0,1,0,0,0,0,1,0,0,0,0,0
